article,len,svc,bfm,bmw_prob,honda_prob,mercedes_prob,mitsubishi_prob,nissan_prob,toyota_prob,unknown_article_prob,vag_prob
NPA10C81390,11,honda,nissan,0.0,0.02894736842105263,0.0,0.0,0.9710526315789474,0.0,0.0,0.0
52400S9A981,11,honda,nissan,0.00904977375565611,0.17647058823529413,0.0,0.003393665158371041,0.8069381598793364,0.004147812971342383,0.0,0.0
NPA00T05650,11,honda,nissan,0.0,0.02894736842105263,0.0,0.0,0.9710526315789474,0.0,0.0,0.0
NPA11C43073,11,honda,nissan,0.0,0.02894736842105263,0.0,0.0,0.9710526315789474,0.0,0.0,0.0
NPA11C94550,11,honda,nissan,0.0,0.02894736842105263,0.0,0.0,0.9710526315789474,0.0,0.0,0.0
AK6RU809958,11,honda,nissan,0.0,0.02894736842105263,0.0,0.0,0.9710526315789474,0.0,0.0,0.0
GA003NLSS11,11,honda,nissan,0.0,0.07056451612903226,0.0,0.005040322580645161,0.876008064516129,0.04838709677419355,0.0,0.0
CR6780SI050,11,honda,nissan,0.0,0.02894736842105263,0.0,0.0,0.9710526315789474,0.0,0.0,0.0
NSP01NP1013,11,honda,nissan,0.0,0.0,0.0,0.10714285714285714,0.8877551020408163,0.00510204081632653,0.0,0.0
NSP1EN04211,11,honda,nissan,0.0,0.0,0.0,0.10714285714285714,0.8877551020408163,0.00510204081632653,0.0,0.0
FOR07TR004T,11,honda,nissan,0.0,0.07056451612903226,0.0,0.005040322580645161,0.876008064516129,0.04838709677419355,0.0,0.0
WPY21WLLC10,11,honda,nissan,0.0,0.07936507936507936,0.0,0.014109347442680775,0.8395061728395061,0.06172839506172839,0.0,0.005291005291005291
